id,Tube,Üldpind,Seisukord,Ehitusaasta,Tüüp,Korrus,Korruseid,Kuupäev,Maakond
964878,2,45.6,Uus,1900,Müüa korter,1,3,02.07.15,Tartumaa
435799,4,98.5,Uus,1997,Anda üürile korter,4,5,04.09.12,Harjumaa
115602,4,123,Uus,2007,Müüa korter,4,8,24.08.10,Harjumaa
299227,1,33,Keskmine,1982,Müüa korter,5,5,19.09.11,Harjumaa
13772,2,56,Uus,2006,Anda üürile korter,1,3,02.03.12,Tartumaa
371920,2,40.4,Valmis,1977,Müüa korter,4,5,22.04.12,Viljandimaa
658104,2,33.7,Vajab renoveerimist,2001,Müüa korter,1,3,09.10.13,Harjumaa
616455,1,30,Uus,2006,Müüa korter,3,7,20.07.13,Harjumaa
553315,4,115,Renoveeritud,1785,Anda üürile korter,2,3,04.04.13,Tartumaa
658489,2,50,Uus,2007,Anda üürile korter,1,2,10.10.13,Tartumaa
110204,4,76.2,Valmis,1987,Müüa korter,5,5,13.08.10,Viljandimaa
791804,3,87.9,Uus,2013,Müüa korter,1,3,20.06.14,Saaremaa
240645,2,38,Uus,1962,Müüa äripind,1,4,05.05.11,Pärnumaa
934806,3,81.1,Uus,2004,Müüa korter,3,3,29.06.15,Tallinn
537337,3,50,Valmis,1980,Müüa majaosa,2,2,08.03.13,Viljandimaa
465205,2,34,Keskmine,1960,Müüa korter,2,3,08.11.12,Lääne-Virumaa
955308,2,52.7,Valmis,1978,Müüa korter (Broneeritud),5,5,13.06.15,Harjumaa
146104,3,54.4,Renoveeritud,1939,Müüa korter,1,4,10.11.10,Tallinn
381610,1,39.2,Uus,2008,Müüa korter,3,3,10.05.12,Harjumaa
718040,3,63,Uus,2014,Müüa korter,3,4,04.02.14,Tartumaa
69431,2,61,Uus,2003,Anda üürile korter,9,12,20.05.10,Tallinn
440041,2,47.6,Valmis,1985,Müüa korter,3,3,13.09.12,Harjumaa
869917,5,119.5,Uus,2014,Müüa korter,4,5,19.01.15,Harjumaa
569752,2,46,Renoveeritud,1975,Müüa korter,4,5,01.05.13,Tartumaa
358714,4,143.8,Renoveeritud,1800,Anda üürile korter,2,2,21.03.12,Harjumaa
399739,2,85.9,Uus,2003,Anda üürile korter,3,16,14.06.12,Harjumaa
616078,2,52.7,Vajab renoveerimist,1983,Müüa korter,5,5,19.07.13,Harjumaa
55523,1,33,Keskmine,1988,Anda üürile korter,8,9,20.04.10,Harjumaa
958079,2,30.5,Uus,1850,Anda üürile korter,3,4,18.06.15,Tartumaa
241687,2,49.8,Uus,2004,Müüa korter,4,7,07.05.11,Tallinn
436117,4,87,Uus,1980,Müüa korter,3,4,04.09.12,Viimsi vald
717538,2,38.2,Vajab san. remonti,1965,Müüa korter,2,2,03.02.14,Harjumaa
796742,2,45,Renoveeritud,1974,Müüa maja,1,1,01.07.14,Harjumaa
102854,4,76,Uus,1981,Müüa korter,2,5,28.07.10,Viljandimaa
407244,4,73.7,Renoveeritud,1988,Müüa korter,5,5,03.07.12,Ida-Virumaa
958568,3,78.5,Uus,2015,Müüa korter,2,3,19.06.15,Tartumaa
956544,2,59,Keskmine,2006,Müüa korter,3,4,15.06.15,Tartumaa
814371,4,87.4,Uus,2014,Müüa korter,3,3,06.08.14,Harjumaa
872222,3,69.8,Uus,2016,Müüa korter (Broneeritud),2,3,22.01.15,Harjumaa
448438,4,100.9,Uus,2011,Müüa korter,5,7,30.09.12,Kristiine
160051,3,63,Uus,1990,Anda üürile korter,1,3,05.11.10,Tartumaa
585449,3,61.2,Vajab renoveerimist,1959,Müüa korter,1,2,26.05.13,Ida-Virumaa
735182,2,47.2,Renoveeritud,1963,Müüa korter,5,5,07.03.14,Harjumaa
616701,2,43.2,Valmis,1968,Müüa korter,2,2,21.07.13,Pärnumaa
699013,2,48.2,Valmis,1977,Müüa korter (Broneeritud),3,5,31.12.13,Pärnumaa
323662,2,45.2,Uus,2007,Anda üürile korter (Broneeritud),5,6,13.11.11,Tallinn
661641,3,61,Keskmine,1976,Müüa korter,4,5,16.10.13,Ida-Virumaa
727668,5,141.8,Valmis,2005,Müüa korter,6,7,21.02.14,Harjumaa
419182,4,126,Uus,2013,Müüa korter,3,3,31.07.12,Tartumaa
858631,3,57.9,Renoveeritud,1977,Müüa korter,2,5,28.12.14,Raplamaa
784123,2,44.5,Keskmine,1961,Müüa korter,1,4,08.06.14,Harjumaa
822012,1,32.8,Renoveeritud,1974,Müüa korter,1,4,15.10.14,Viljandimaa
674711,2,52,Keskmine,1939,Anda üürile korter (Broneeritud),4,4,27.07.14,Harjumaa
456523,2,36.7,Valmis,1988,Müüa korter,2,3,17.10.12,Pärnumaa
837208,1,10.2,Uus,1969,Anda üürile korter,1,5,12.11.14,Harjumaa
628201,2,51,Uus,2004,Müüa korter (Broneeritud),2,7,12.08.13,Harjumaa
953296,3,65,Renoveeritud,1987,Anda üürile korter,8,9,10.06.15,Tartumaa
674777,2,49.8,Valmis,1950,Müüa korter,1,2,11.11.13,Ida-Virumaa
136233,3,84.8,Renoveeritud,1962,Müüa korter,4,4,27.09.10,Ida-Virumaa
537507,3,68.6,Renoveeritud,1956,Müüa korter,1,2,08.03.13,Harjumaa
456495,3,92.7,Renoveeritud,1971,Müüa korter,9,9,17.10.12,Harjumaa
319373,3,71.2,Uus,2008,Müüa korter,1,6,02.11.11,Harjumaa
324842,2,50,Renoveeritud,1938,Müüa korter,1,2,15.11.11,Harjumaa
792540,3,68,San. remont tehtud,1990,Müüa korter,3,3,22.06.14,Jõgevamaa
191991,2,45,Uus,2006,Anda üürile korter,4,8,27.01.11,Harjumaa
237697,1,40.4,Uus,2005,Müüa korter,4,5,30.04.11,Tartumaa
641361,3,65,Valmis,1950,Müüa korter,1,2,08.09.13,Ida-Virumaa
681954,2,44.6,Renoveeritud,1969,Müüa korter,5,5,25.11.13,Harjumaa
851095,2,60,Uus,2005,Anda üürile korter (Broneeritud),1,4,09.12.14,Harjumaa
563923,2,68,Uus,2006,Müüa äripind,1,5,21.04.13,Tallinn
475802,2,47.1,San. remont tehtud,1987,Müüa korter,5,5,06.12.12,Ida-Virumaa
740073,2,51.2,San. remont tehtud,1965,Anda üürile korter,1,2,15.03.14,Ida-Virumaa
278095,3,64.8,Vajab san. remonti,1980,Müüa korter,2,7,29.07.11,Harjumaa
56383,2,70.4,Uus,2006,Müüa korter,5,7,21.04.10,Tartumaa
305340,4,196,Renoveeritud,2006,Müüa majaosa,2,2,03.10.11,Harjumaa
357065,3,60,Renoveeritud,1963,Müüa korter,2,9,19.03.12,Harjumaa
576783,3,75.3,Uus,2006,Müüa korter,1,4,13.05.13,Harjumaa
511093,2,56,Renoveeritud,1962,Müüa korter,4,4,24.01.13,Harjumaa
440576,3,120,Valmis,1988,Müüa maja,1,1,14.09.12,Tartumaa
397591,1,31.4,Keskmine,1976,Müüa korter (Broneeritud),1,5,11.06.12,Ida-Virumaa
769022,3,64.8,Valmis,1984,Anda üürile korter,9,9,11.05.14,Harjumaa
36964,1,50,Uus,2010,Anda üürile äripind,1,1,02.03.10,Harjumaa
6663,2,61,Uus,2006,Müüa korter,1,4,16.09.09,Tartumaa
750998,3,40.6,Renoveeritud,1965,Anda üürile korter,2,4,06.04.14,Harjumaa
735808,2,39.1,Vajab san. remonti,1967,Müüa korter,4,4,08.03.14,Ida-Virumaa
24017,2,59,Uus,2008,Müüa korter,1,4,08.12.09,Tallinn
144642,3,75,Renoveeritud,1983,Müüa korter,2,6,11.10.10,Harjumaa
625411,2,60.4,Renoveeritud,1954,Müüa äripind,1,3,27.06.14,Harjumaa
708214,4,79.3,Valmis,1981,Müüa korter,3,3,17.01.14,Järvamaa
88724,3,65.2,Uus,2003,Müüa korter,2,3,28.06.10,Pärnumaa
653831,2,43.8,Renoveeritud,1967,Anda üürile korter,5,5,01.10.13,Harjumaa
538012,2,70,Uus,2005,Müüa äripind,1,7,11.03.13,Tallinn
446633,2,68,Uus,2006,Anda üürile äripind,1,5,25.09.12,Tallinn
177518,3,64.9,Valmis,1986,Müüa korter,2,5,07.12.10,Pärnumaa
562011,3,60,Renoveeritud,1982,Müüa korter,1,3,18.04.13,Tartumaa
973850,3,119.9,Uus,2007,Müüa korter,1,3,20.07.15,Harjumaa
368513,3,61.3,Valmis,1971,Müüa korter,3,5,14.04.12,Harjumaa
35351,2,45,Uus,1980,Müüa korter,3,3,26.02.10,Rae vald
332514,2,35.4,Renoveeritud,1963,Anda üürile korter,3,5,01.12.11,Tartumaa
351990,3,84.8,Uus,2000,Müüa korter,1,4,17.01.12,Harjumaa
53570,3,60,San. remont tehtud,1968,Anda üürile korter,1,5,14.04.10,Harjumaa
785159,2,48,Uus,2014,Müüa korter,2,3,09.06.14,Tartumaa
158188,4,64,Keskmine,1978,Müüa korter,2,3,09.01.12,Antsla vald
876141,2,55.9,Uus,2015,Müüa korter,3,5,30.01.15,Harjumaa
609102,3,61.8,Renoveeritud,1980,Müüa korter,4,5,05.07.13,Järvamaa
544336,4,70.7,Vajab renoveerimist,1971,Müüa korter,4,5,21.03.13,Harjumaa
595662,2,43.5,Renoveeritud,1986,Müüa korter,4,5,29.05.13,Harjumaa
489435,2,49,Uus,2006,Müüa korter,7,15,16.12.12,Harjumaa
818287,1,26.4,Keskmine,1976,Anda üürile korter,1,4,02.02.15,Harjumaa
849952,4,118.9,Uus,2010,Müüa korter,4,4,07.12.14,Harjumaa
916979,1,25.8,Valmis,1965,Anda üürile äripind,2,3,14.04.15,Harjumaa
487149,2,59.5,Renoveeritud,1953,Müüa korter,3,4,14.12.12,Harjumaa
510570,3,67.1,Uus,2012,Müüa korter,5,5,23.01.13,Harjumaa
798302,1,32.7,Vajab san. remonti,1987,Müüa korter,4,9,03.07.14,Harjumaa
615556,3,67,Renoveeritud,1985,Müüa korter,9,9,18.07.13,Harjumaa
851773,2,59.1,Renoveeritud,2005,Müüa korter,1,3,10.12.14,Harjumaa
33678,2,99,Uus,2004,Anda üürile äripind,4,4,20.02.10,Harjumaa
148423,3,84.4,Renoveeritud,1960,Müüa korter,2,5,17.10.10,Harjumaa
629256,2,43.8,Valmis,1975,Müüa korter,1,5,14.08.13,Ida-Virumaa
870408,3,63.3,San. remont tehtud,1979,Anda üürile korter,2,9,19.01.15,Ida-Virumaa
986968,1,35.7,San. remont tehtud,1976,Müüa korter,1,4,13.08.15,Harjumaa
366718,2,45,Renoveeritud,1974,Müüa korter,4,5,10.04.12,Tartumaa
517848,4,66.7,Renoveeritud,1977,Müüa korter,1,5,04.02.13,Harjumaa
387327,3,60.1,Uus,2011,Anda üürile korter,5,7,22.05.12,Harjumaa
613358,3,63.7,Uus,2013,Müüa korter,2,4,14.07.13,Tartumaa
601097,2,39.9,Uus,1962,Müüa korter,2,3,31.05.13,Ida-Virumaa
732458,2,53.3,Uus,2014,Müüa korter,1,2,03.03.14,Harjumaa
182447,2,41.5,Uus,1962,Anda üürile korter,1,4,18.12.10,Harjumaa
207873,3,67.3,Uus,2010,Müüa korter,1,3,25.02.11,Tartu
432781,3,73.4,Uus,2006,Müüa korter,1,4,04.09.12,Harjumaa
528723,3,57,Renoveeritud,1964,Müüa korter,4,5,21.02.13,Harjumaa
279251,4,120,Vajab san. remonti,1990,Müüa majaosa,2,2,02.08.11,Harjumaa
890214,1,33.6,Vajab renoveerimist,1981,Müüa korter,4,5,25.02.15,Tartumaa
396222,3,72.1,Uus,2007,Müüa korter,3,4,08.06.12,Harjumaa
637712,3,63,Renoveeritud,1850,Müüa korter,1,3,31.08.13,Tallinn
183384,2,55,Renoveeritud,1904,Müüa korter,2,3,21.12.10,Harjumaa
803706,1,14,Uus,2007,Anda üürile korter,1,4,15.07.14,Tartumaa
10014,3,70.6,Uus,2008,Müüa korter,2,3,12.10.09,Tartumaa
95190,3,65,Renoveeritud,1987,Müüa korter,6,9,12.07.10,Tallinn
900809,3,68.1,Uus,2006,Müüa korter,3,3,15.03.15,Harjumaa
862631,2,53,Renoveeritud,1793,Müüa korter,2,3,06.01.15,Tartumaa
529219,3,70,Renoveeritud,1980,Müüa korter,3,16,22.02.13,Harjumaa
84702,2,46.5,San. remont tehtud,1972,Müüa korter,5,5,17.06.10,Harjumaa
97131,2,47,Vajab renoveerimist,1953,Müüa korter,1,2,16.07.10,Tallinn
869947,2,43.7,San. remont tehtud,1966,Müüa korter,2,2,19.01.15,Pärnumaa
423160,3,60.9,Vajab renoveerimist,1963,Müüa korter,2,2,08.08.12,Harjumaa
561311,3,58.7,Valmis,1981,Müüa korter,2,2,17.04.13,Ida-Virumaa
904285,4,95.4,Uus,2007,Müüa korter,1,1,21.03.15,Pärnumaa
367221,4,79,Renoveeritud,1978,Müüa korter,2,3,15.07.13,Harjumaa
816442,2,48.3,Vajab renoveerimist,1971,Müüa korter,5,5,11.08.14,Ida-Virumaa
519529,2,45.9,Uus,2005,Müüa korter,3,5,06.02.13,Harjumaa
581115,5,144,Uus,2007,Anda üürile äripind,3,5,20.05.13,Harjumaa
158080,3,57,Renoveeritud,1978,Müüa korter,4,5,02.11.10,Harjumaa
715777,2,47,Keskmine,1988,Müüa korter,5,5,30.01.14,Harjumaa
562365,3,65,Renoveeritud,1932,Müüa korter,3,3,18.04.13,Harjumaa
394107,4,204.2,Valmis,1994,Müüa ridaelamuboks,2,3,05.06.12,Järvamaa
314932,2,114,Renoveeritud,1998,Müüa korter,1,3,24.10.11,Tartumaa
262974,1,31.6,Valmis,1922,Müüa korter,1,1,24.06.11,Järvamaa
390619,2,53.8,Uus,2009,Müüa korter,6,8,29.05.12,Pärnumaa
451471,3,96,Uus,2008,"Müüa korter, Vahetuse võimalus",4,6,14.09.11,Gonsiori
262768,4,86,Vajab renoveerimist,1909,Müüa korter,2,3,23.06.11,Viljandimaa
982861,5,100,Renoveeritud,1940,Anda üürile korter,2,2,05.08.15,Tartumaa
333184,4,165.9,Renoveeritud,1938,Müüa korter,2,4,03.12.11,Harjumaa
408022,3,85.7,Uus,2011,Müüa korter,3,3,03.06.14,Tallinn
322222,3,70,Renoveeritud,1911,Müüa korter,2,3,09.11.11,Harjumaa
763944,3,77.8,Valmis,1958,Müüa korter,5,5,02.05.14,Ida-Virumaa
807482,2,64.5,Uus,2005,Müüa korter,3,3,22.07.14,Harjumaa
157778,2,61,Uus,2006,Müüa korter,4,5,01.11.10,Harjumaa
797103,3,62,Uus,2007,Müüa korter,2,2,01.07.14,Harjumaa
677204,2,49.1,Uus,2013,Müüa korter,4,4,14.11.13,Harjumaa
566821,2,49.5,Renoveeritud,1978,Müüa korter,1,9,25.04.13,Harjumaa
902077,3,79.1,Uus,2013,Müüa korter,2,5,17.03.15,Harjumaa
609196,2,59.9,Uus,2007,Müüa korter (Broneeritud),2,3,05.07.13,Tartumaa
913285,3,64.2,Renoveeritud,2004,Müüa korter,1,3,06.08.15,Tallinn
570559,2,58,Uus,2000,Müüa korter,3,4,02.05.13,Harjumaa
815928,2,47.2,Renoveeritud,1963,Müüa korter,5,5,08.08.14,Harjumaa
142338,1,33,Renoveeritud,1985,Müüa korter,1,3,06.10.10,Harjumaa
262189,2,38.4,Uus,1962,Müüa korter,4,4,18.05.11,Harjumaa
172376,2,52.5,Uus,2006,Anda üürile korter,6,7,26.11.10,Tallinn
888341,2,43.4,Valmis,1973,Müüa korter,5,5,21.02.15,Ida-Virumaa
253902,2,46,Renoveeritud,1957,Anda üürile korter,3,5,02.06.11,Harjumaa
595312,1,31.1,Vajab renoveerimist,1986,Müüa korter,3,3,29.05.13,Harjumaa
9030,1,33,Uus,2007,Anda üürile korter,2,7,23.09.09,Harjumaa
644166,5,162.9,Renoveeritud,1938,Müüa korter,1,2,12.09.13,Tallinn
423933,2,51.2,Renoveeritud,1985,Müüa korter,9,9,10.08.12,Harjumaa
566503,2,60,Renoveeritud,1957,Müüa korter,3,5,25.04.13,Harjumaa
921313,1,30.3,Valmis,1965,Müüa korter,5,5,20.04.15,Harjumaa
399318,3,55.6,Valmis,1969,Müüa maja,1,4,13.06.12,Jõgevamaa
248244,3,81.3,Uus,2005,Müüa korter,2,4,23.05.11,Harjumaa
703577,2,43,Renoveeritud,1972,Müüa korter,5,5,09.01.14,Tallinn
47405,1,50.4,Uus,2007,Müüa korter,3,3,29.03.10,Tartumaa
756772,1,36.9,Uus,2006,Anda üürile korter,2,4,17.04.14,Tartumaa
64876,2,61.3,Renoveeritud,1954,Müüa korter,1,2,12.05.10,Ida-Virumaa
625817,2,42.6,Uus,1970,Müüa korter,3,3,07.08.13,Ida-Virumaa
628,2,70.3,Uus,2004,Anda üürile korter (Broneeritud),3,3,26.06.09,Tallinn
681537,5,166,Valmis,1000,Müüa maja,1,2,24.11.13,Valgamaa
817952,2,50,Renoveeritud,1975,Müüa korter,2,5,13.08.14,Harjumaa
864267,3,58.8,Keskmine,1973,Müüa korter,8,9,08.01.15,Jõhvi vald
751743,3,58,Vajab renoveerimist,1920,Anda üürile korter,1,3,07.04.14,Tartumaa
108999,3,63.3,Renoveeritud,1995,Müüa korter,2,5,11.08.10,Tartumaa
796691,2,55,Uus,2006,Müüa korter,2,8,01.07.14,Pärnumaa
430806,4,78.4,Valmis,1973,Müüa korter,4,5,27.08.12,Ida-Virumaa
413421,1,31.7,Uus,1978,Müüa korter,3,5,17.07.12,Ida-Virumaa
222196,2,61.3,Renoveeritud,1954,Müüa korter,1,2,27.03.11,Ida-Virumaa
203984,4,70.4,Uus,1983,Müüa korter,5,8,17.02.11,Harjumaa
746869,3,47.4,Vajab san. remonti,1990,Müüa korter,9,9,28.03.14,Harjumaa
436077,2,43,Uus,1954,Anda üürile korter,1,3,04.09.12,Harjumaa
139144,2,42,Renoveeritud,1964,Müüa korter,3,5,30.09.10,Harjumaa
359918,3,87.8,Uus,2008,Müüa korter,3,3,25.03.12,Tartumaa
105666,3,78,Uus,2008,Müüa korter,4,3,22.08.10,Harjumaa
694509,3,69,Vajab renoveerimist,1983,Müüa korter,1,3,19.12.13,Lääne-Virumaa
376537,3,47.6,Vajab renoveerimist,1930,Müüa korter,1,2,19.09.14,Tartumaa
756136,3,77,Valmis,2006,Müüa korter,3,3,16.04.14,Tartumaa
650191,4,89,Renoveeritud,1973,Müüa korter,5,5,24.09.13,Harjumaa
100931,1,21.5,Renoveeritud,1979,Müüa korter,1,5,24.07.10,Ida-Virumaa
972028,2,41,Uus,2007,Anda üürile korter,3,3,16.07.15,Tartumaa
784386,2,50.6,Uus,2007,Müüa korter,7,8,09.06.14,Harjumaa
129053,1,34,San. remont tehtud,1981,Müüa korter,3,5,16.09.10,Tartumaa
416518,3,59.9,San. remont tehtud,1974,Müüa korter,9,9,25.07.12,Harjumaa
667664,1,45,Valmis,2006,Anda üürile korter,3,5,28.10.13,Tartumaa
937733,4,80.4,Renoveeritud,1991,Müüa korter,9,9,14.05.15,Harjumaa
784844,2,44.2,Renoveeritud,1910,Müüa korter,2,2,09.06.14,Harjumaa
950794,4,80.4,Renoveeritud,1980,Müüa korter,2,9,05.06.15,Harjumaa
313704,2,47.4,Valmis,1973,Müüa korter,4,5,21.10.11,Järvamaa
410403,5,105,Uus,2007,Müüa korter,3,3,10.07.12,Harjumaa
602281,3,59.9,Keskmine,1990,Anda üürile korter,4,5,03.06.13,Tartumaa
66073,2,47.4,Uus,2006,Müüa korter,-1,4,13.05.10,Harjumaa
776458,2,46.7,Valmis,1947,Müüa korter,2,3,25.05.14,Ida-Virumaa
145973,3,36,Renoveeritud,1914,Anda üürile korter,2,2,26.06.12,Harjumaa
665149,2,38,Renoveeritud,1972,Anda üürile korter,5,5,23.10.13,Harjumaa
739232,2,48.7,Renoveeritud,1972,Anda üürile korter,8,9,14.03.14,Tallinn
706834,2,41.6,Keskmine,1955,Müüa korter,2,2,14.01.14,Järvamaa
302442,1,28.2,Uus,1974,Müüa korter,3,5,27.09.11,Harjumaa
257276,2,56,Renoveeritud,1959,Müüa korter,2,4,12.06.11,Harjumaa
164435,2,121.1,Renoveeritud,1951,Müüa äripind,1,2,12.11.10,Ida-Virumaa
433965,2,64,Uus,2007,Anda üürile korter,3,4,02.09.12,Harjumaa
724721,4,77.1,Valmis,1986,Müüa korter,4,5,16.02.14,Lääne-Virumaa
476065,3,77,Uus,2013,Müüa korter,2,3,07.12.12,Harjumaa
752134,2,53.7,Renoveeritud,1986,Anda üürile korter,6,9,08.04.14,Harjumaa
685842,2,38.5,Renoveeritud,1907,Müüa korter,2,2,02.12.13,Harjumaa
656963,2,42.2,Valmis,1890,Anda üürile korter,1,2,07.10.13,Tartumaa
350479,1,40,Valmis,1991,Müüa äripind,1,2,16.01.12,Tartumaa
113082,2,49.7,Renoveeritud,1976,Müüa korter,1,9,18.08.10,Harjumaa
985797,3,58.2,Uus,2008,Müüa korter,1,2,11.08.15,Tartumaa
940802,1,32.7,Renoveeritud,1979,Müüa korter,1,9,26.07.15,Harjumaa
162665,4,120,Uus,2007,Müüa korter,4,8,09.11.10,Harjumaa
428043,3,82.8,Uus,2004,Anda üürile korter,1,4,21.08.12,Tartu
604094,2,52,Renoveeritud,1959,Anda üürile korter,3,3,26.06.13,Ida-Virumaa
319118,2,45,Valmis,1963,Müüa korter,1,2,02.11.11,Tartumaa
332781,2,40,Renoveeritud,1961,Müüa korter,2,5,02.12.11,Harjumaa
472699,2,48.5,Valmis,1971,Müüa korter,1,5,27.11.12,Pärnumaa
180330,3,68.4,Uus,2004,Anda üürile korter,2,3,14.12.10,Harjumaa
969595,3,84.5,Uus,2014,Müüa korter,3,3,12.07.15,Tartumaa
749944,3,58.1,Renoveeritud,1976,Müüa korter,3,5,29.09.14,Tartumaa
62225,2,64,Renoveeritud,1930,Anda üürile korter,1,6,06.05.10,Harjumaa
870818,3,73.3,Uus,2013,Müüa korter,2,6,20.01.15,Harjumaa
608941,2,49.3,Renoveeritud,1988,Anda üürile korter,4,5,04.07.13,Tartumaa
511649,2,40.5,Renoveeritud,1930,Anda üürile korter,5,5,25.01.13,Harjumaa
422613,3,73.3,Uus,1970,Anda üürile korter,4,5,08.08.12,Harjumaa
829108,4,104,Renoveeritud,2007,Müüa korter,2,5,28.10.14,Ida-Virumaa
669013,3,52.1,Uus,2013,Müüa korter,6,6,30.10.13,Harjumaa
802760,3,60.9,Valmis,1968,Müüa korter,5,5,13.07.14,Harjumaa
969479,2,35.7,Uus,2016,Müüa korter,2,5,11.07.15,Harjumaa
531330,1,32.6,Uus,1984,Müüa korter,9,9,26.02.13,Harjumaa
141336,3,95,Uus,2008,Müüa korter,3,5,05.10.10,Harjumaa
496705,2,38.6,Vajab renoveerimist,1965,Müüa korter,4,4,02.01.13,Pärnumaa
189546,3,61.9,Uus,2000,Müüa korter,1,3,24.01.11,Pärnumaa
171756,4,107,Uus,2007,Müüa korter,2,3,25.11.10,Harjumaa
323064,3,67,Uus,2007,Müüa korter,2,3,11.11.11,Harjumaa
182194,2,80.4,Renoveeritud,1800,Anda üürile korter,1,2,17.12.10,Harjumaa
400808,4,225,Uus,2005,Müüa maja,2,2,17.06.12,Harjumaa
854761,3,73.3,Uus,2013,Müüa korter,2,6,16.12.14,Harjumaa
117101,3,58,Valmis,1986,Müüa korter,2,3,27.08.10,Pärnumaa
970585,3,68,Keskmine,1977,Müüa korter,3,9,14.07.15,Harjumaa
839127,1,32.8,Renoveeritud,1974,Müüa korter,1,4,16.11.14,Viljandimaa
987529,1,32.8,Renoveeritud,1983,Anda üürile korter,4,5,14.08.15,Harjumaa
520022,2,55.3,Uus,2004,Müüa korter,3,3,07.02.13,Harjumaa
655327,3,72.5,Vajab renoveerimist,1980,Müüa korter,1,3,04.10.13,Raplamaa
190908,4,107,Uus,2007,Müüa korter,2,3,26.01.11,Harjumaa
838739,2,53.7,Uus,2007,Müüa korter,4,4,14.11.14,Pärnumaa
804973,3,96,Uus,2008,Anda üürile korter,4,7,17.07.14,Harjumaa
382818,3,71.7,Uus,2007,Müüa korter,6,9,12.05.12,Läänemaa
630894,2,45.1,Renoveeritud,1974,Müüa korter,9,9,16.08.13,Harjumaa
684621,3,55.7,Renoveeritud,1070,Anda üürile korter,2,5,29.11.13,Harjumaa
348079,2,39.9,Vajab renoveerimist,1954,Müüa korter,1,3,10.01.12,Harjumaa
855671,3,73,Uus,2009,Anda üürile korter,4,6,18.12.14,Harjumaa
823112,2,49.3,Uus,2015,Müüa korter,4,4,16.10.14,Tallinn
380242,2,43.2,Renoveeritud,1971,Müüa korter,5,9,09.05.12,Harjumaa
55708,2,70,Renoveeritud,1964,Müüa korter,1,2,20.04.10,Ida-Virumaa
38494,3,66.7,Uus,1986,Müüa korter,6,9,06.03.10,Harjumaa
645560,1,35,Uus,2007,Müüa korter,3,4,16.09.13,Pärnumaa
708529,3,66.1,Vajab san. remonti,1986,Müüa korter,1,3,17.01.14,Jõgevamaa
912888,3,71.8,Renoveeritud,1955,Anda üürile korter,1,3,21.04.15,Harjumaa
442994,4,77.3,Uus,1983,Müüa korter,5,5,18.09.12,Tallinn
39787,1,19.1,Uus,1965,Müüa korter,1,2,10.03.10,Harjumaa
603886,3,57.2,Renoveeritud,1969,Müüa korter,3,3,23.07.13,Tartumaa
725672,2,40.7,Uus,2014,Müüa korter,1,5,17.02.14,Harjumaa
454504,1,30.4,Renoveeritud,1976,Müüa korter,3,4,15.10.12,Ida-Virumaa
693447,1,18.8,Renoveeritud,1954,Müüa korter,-1,4,17.12.13,Harjumaa
678329,4,77,Valmis,1976,Müüa korter,1,5,18.11.13,Viljandimaa
850982,4,79.6,Valmis,1981,Müüa korter,9,9,09.12.14,Harjumaa
136667,2,61,Uus,2007,Müüa korter,5,7,27.09.10,Harjumaa
12387,3,70.1,Uus,2007,Müüa korter,1,2,19.10.09,Pärnumaa
642535,2,47.1,Valmis,1970,Anda üürile korter,3,5,09.09.13,Harjumaa
799649,3,46.8,Valmis,1968,Müüa korter,4,5,07.07.14,Harjumaa
319297,3,50,Renoveeritud,1968,Müüa korter,5,5,02.11.11,Harjumaa
931361,3,75,Uus,2007,Müüa korter,3,5,05.05.15,Harjumaa
660477,4,86.9,Valmis,2007,Müüa korter,1,4,15.10.13,Harjumaa
971429,2,49.6,Renoveeritud,1962,Anda üürile korter,3,4,15.07.15,Tartumaa
549363,2,50,Renoveeritud,1978,Müüa korter,8,9,28.03.13,Harjumaa
935860,3,50.1,Vajab renoveerimist,1974,Müüa korter,1,3,12.05.15,Pärnumaa
935935,3,75.4,Uus,2014,Müüa korter,4,5,12.05.15,Harjumaa
531803,3,82,Renoveeritud,1980,Müüa korter,3,3,26.02.13,Harjumaa
965034,2,42.2,Vajab san. remonti,1964,Müüa korter,5,5,02.07.15,Harjumaa
347368,3,60,Uus,2007,Anda üürile korter,4,5,09.01.12,Kohtla-Järve
88287,3,60.5,Vajab renoveerimist,1968,Müüa korter,5,5,28.06.10,Ida-Virumaa
501772,3,94.8,Uus,2006,Müüa korter,7,8,10.01.13,Harjumaa
789991,4,88.1,Uus,2006,Müüa korter,4,5,17.06.14,Harjumaa
902843,2,61.5,Renoveeritud,1936,Müüa korter,5,5,18.03.15,Harjumaa
566533,3,61,Renoveeritud,1970,Müüa korter,3,5,25.04.13,Harjumaa
852360,2,49.4,Uus,2008,Anda üürile korter,8,23,18.12.14,Tartumaa
310812,2,44,Valmis,1973,Müüa korter,5,5,15.10.11,Ida-Virumaa
241729,3,65,Uus,1981,Müüa korter (Broneeritud),5,9,07.05.11,Tallinn
850642,2,49.2,Uus,2006,Müüa korter,3,3,08.12.14,Harjumaa
882745,3,89.8,Uus,2006,Müüa korter,1,4,10.02.15,Harjumaa
891177,3,61.1,Valmis,1967,Müüa korter,4,5,27.02.15,Harjumaa
233298,2,54.1,Uus,2006,Müüa korter,3,4,20.04.11,Tartumaa
496657,1,35.1,Uus,2009,Müüa korter,2,6,02.01.13,Tallinn
